5338,"VHM Schul-und-Charterflug","","","VHM","EARLY BIRD","Germany","N"
5339,"Vibroair Flugservice","","","VIB","VITUS","Germany","N"
5340,"VIP Servicios Aereos Ejecutivos","","","VIC","VIP-EJECUTIVO","Mexico","N"
5341,"VIP Empresarial","","","VIE","VIP EMPRESARIAL","Mexico","N"
5342,"VIF Luftahrt","","","VIF","VIENNA FLIGHT","Austria","N"
5343,"Vega Aviation","","","VIG","VEGA AVIATION","Sudan","N"
5344,"Vichi","","","VIH","VICHI","Moldova","N"
5345,"Viking Airlines","","","VIK","SWEDJET","Sweden","N"
5346,"Vinair - Helicoptereos","","","VIN","VINAIR","Portugal","N"
5347,"Virgin Atlantic Airways","","VS","VIR","VIRGIN","United Kingdom","Y"
5348,"Viajes Ejecutivos Mexicanos","","","VJM","VIAJES MEXICANOS","Mexico","N"
5349,"Vistajet","","","VJT","VISTA","Canada","N"
5350,"Viva Macau","","ZG","VVM","JACKPOT","Macau","Y"
5351,"Volare Airlines","","VE","VLE","VOLA","Italy","Y"
5352,"Vueling Airlines","","VY","VLG","VUELING","Spain","Y"
5353,"Vladivostok Air","","XF","VLK","VLADAIR","Russia","Y"
5354,"Varig Log","","LC","VLO","VELOG","Brazil","Y"
5355,"Vertical-T Air Company","","","VLT","VERTICAL","Russia","N"
5356,"Vero Monmouth Airlines","","","VMA","VERO MONMOUTH","United States","N"
5357,"Vipport Joint Stock Company","","","VNK","","Russia","N"
5358,"Viaggio Air","","VM","VOA","VIAGGIO","Bulgaria","N"
5359,"Voyager Airlines","","","VOG","VOYAGER AIR","Bangladesh","N"
5360,"Virgin Australia","","VA","VOZ","VIRGIN","Australia","Y"
5361,"Virgin Blue","","DJ","VBI","BLUEY","Australia","N"
5362,"VIP Air","","","VPA","VIP TAXI","Slovakia","N"
5363,"Veteran Air","","","VPB","VETERAN","Ukraine","N"
5364,"VIP-Avia","","","VPV","VIP AVIA","Georgia","N"
5365,"Vertair","","","VRA","VERITAIR","United Kingdom","N"
5366,"Volare Airlines","","","VRE","UKRAINE VOLARE","Ukraine","N"
5367,"Voar Lda","","","VRL","VOAR LINHAS","Angola","N"
5368,"VRG Linhas Aereas","Varig","RG","VRN","VARIG","Brazil","Y"
5369,"Vickers Limited","","","VSB","VICKERS","United Kingdom","N"
5370,"Visig Operaciones Aereas","","","VSG","VISIG","Spain","N"
5371,"Vision Airways Corporation","","","VSN","VISION","Canada","N"
5372,"Voronezh Aircraft Manufacturing Society","","","VSO","VASO","Russia","N"
5373,"VASP","","VP","VSP","VASP","Brazil","Y"
5374,"Virign Islands Seaplane Shuttle","","","VSS","WATERBIRD","United States","N"
5375,"Vuelos Especializados Tollocan","","","VTC","VUELOS TOLLOCAN","Mexico","N"
5376,"Vuelos Corporativos de Tehuacan","","","VTH","VUELOS TEHUACAN","Mexico","N"
5377,"Vostok Airlines","","","VTK","VOSTOK","Russia","N"
5378,"Victor Tagle Larrain","","","VTL","VITALA","Chile","N"
5379,"Vointeh","","","VTV","VOINTEH","Bulgaria","N"
5380,"Vuelos Internos Privados VIP","","","VUR","VIPEC","Ecuador","N"
5381,"Vuela Bus","","","VUS","VUELA BUS","Mexico","N"
5382,"Vzlyet","","","VZL","VZLYET","Russia","N"
5383,"VLM Airlines","","VG","VLM","RUBENS","Belgium","Y"
5384,"Viking Express","","","WCY","TITAN AIR","United States","N"
5385,"Victoria International Airways","","","WEV","VICTORIA UGANDA","Uganda","N"
5386,"Volga Aviaexpress","","","WLG","GOUMRAK","Russia","N"
5387,"WDL Aviation","","","WDL","WDL","Germany","N"
5388,"WRA Inc","","","WRR","WRAP AIR","United States","N"
5389,"WSI Corporation","","","XWS","","United States","N"
5390,"Walmart Aviation","","","CGG","CHARGE","United States","N"
5391,"Walsten Air Services","","","WAS","WALSTEN","Canada","N"
5392,"Walter I Linkoping","","","GOT","GOTHIC","Sweden","N"
5393,"Wapiti Aviation","","","WPT","WAPITI","Canada","N"
5394,"Warbelow's Air Ventures","","","WAV","WARBELOW","United States","N"
5395,"Warwickshire Aerocentre Ltd.","","","ATX","AIRTAX","United Kingdom","N"
5396,"Wasaya Airways","","","WSG","WASAYA","Canada","N"
5397,"Wayraper","","7W","","WAYRAPER","Peru","Y"
5398,"Weasua Air Transport Company","","","WTC","WATCO","Liberia","N"
5399,"WebJet Linhas A","","WJ","WEB","WEB-BRASIL","Brazil","Y"
5400,"Welch Aviation","","","TDB","THUNDER BAY","United States","N"
5401,"Welcome Air","","2W","WLC","WELCOMEAIR","Austria","Y"
5402,"Wermlandsflyg AB","","","BLW","BLUESTAR","Sweden","N"
5403,"West Africa Airlines","","","WCB","KILO YANKEE","Ghana","N"
5404,"West African Air Transport","","","WTF","WESTAF AIRTRANS","Senegal","N"
5405,"West African Airlines","","","WSF","","Benin","N"
5406,"West African Cargo Airlines","","","WAC","WESTAF CARGO","Mauritania","N"
5407,"West Air Luxembourg","","","WLX","WEST LUX","Luxembourg","N"
5408,"West Air Sweden","","PT","SWN","AIR SWEDEN","Sweden","N"
5409,"West Caribbean Airways","","","WCW","","Colombia","N"
5410,"West Caribbean Costa Rica","","","WCR","WEST CARIBBEAN","Costa Rica","N"
5411,"West Coast Air","","8O","","","Canada","Y"
5412,"West Coast Airlines","","","WCG","WHISKY INDIA","Ghana","N"
5413,"West Coast Airways","","","WCA","WEST-LEONE","Sierra Leone","N"
5414,"West Freugh DTEO","","","TEE","TEEBIRD","United Kingdom","N"
5415,"West Wind Aviation","","","WEW","WESTWIND","Canada","N"
5416,"WestJet","","WS","WJA","WESTJET","Canada","Y"
5417,"Westair Aviation","","","WAA","WESTAIR WINGS","Namibia","N"
5418,"Westair Cargo Airlines","","","WSC","WESTCAR","Cote d'Ivoire","N"
5419,"Westair Industries","","","PCM","PAC VALLEY","United States","N"
5420,"Westcoast Energy","","","BLK","BLUE FLAME","Canada","N"
5421,"Western Air","","","WST","WESTERN BAHAMAS","Bahamas","N"
5422,"Western Air Couriers","","","NPC","NORPAC","United States","N"
5423,"Western Air Express","","","WAE","WESTERN EXPRESS","United States","N"
5424,"Western Airlines","","WA","WAL","WESTERN","United States","Y"
5425,"Western Arctic Air","","","WAL","WESTERN ARCTIC","Canada","N"
5426,"Western Aviators","","","WTV","WESTAVIA","United States","N"
5427,"Western Express Air Lines","","","WES","WEST EX","Canada","N"
5428,"Western Pacific Airlines","","","KMR","KOMSTAR","United States","N"
5429,"Western Pacific Airservice","","","WPA","WESTPAC","Solomon Islands","N"
5430,"Westflight Aviation","","","WSL","WEST LINE","United Kingdom","N"
5431,"Westgates Airlines","","","WSA","WESTATES","United States","N"
5432,"Westland Helicopters","","","WHE","WESTLAND","United Kingdom","N"
5433,"Westpoint Air","","","WTP","WESTPOINT","Canada","N"
5434,"Westward Airways","","CN","WWD","WESTWARD","United States","N"
5435,"White","","","WHT","YOUNG SKY","Portugal","N"
5436,"White Eagle Aviation","","","WEA","WHITE EAGLE","Poland","N"
5437,"White River Air Services","","","WRA","","Canada","N"
5438,"Whyalla Airlines","","","WWL","","Australia","N"
5439,"Widerøe","","WF","WIF","WIDEROE","Norway","Y"
5440,"Wiggins Airways","","","WIG","WIGGINS AIRWAYS","United States","N"
5441,"Wiking Helikopter Service","","","WHS","WEEKING","Germany","N"
5442,"Wilbur's Flight Operations","","","WFO","WILBURS","United States","N"
5443,"Williams Air","","","WLS","WILLIAMS AIR","United States","N"
5444,"Williams Grand Prix Engineering","","","WGP","GRAND PRIX","United Kingdom","N"
5445,"Wimbi Dira Airways","","","WDA","WIMBI DIRA","Democratic Republic of Congo","N"
5446,"Winair","","","WNA","WINAIR","United States","N"
5447,"Wind Jet","","IV","JET","GHIBLI","Italy","Y"
5448,"Wind Spirit Air","","","WSI","WIND SPIRIT","United States","N"
5449,"Windrose Air","","","QGA","QUADRIGA","Germany","N"
5450,"Windward Islands Airways International","","","WIA","WINDWARD","Netherland","N"
5451,"Wings Air","","IW","WON","WINGS ABADI","Indonesia","Y"
5452,"Wings Air Transport","","","WAT","","Sudan","N"
5453,"Wings Airways","","","WAW","WING SHUTTLE","United States","N"
5454,"Wings Aviation","","","WOL","WINGJET","Guyana","N"
5455,"Wings Express","","","WEX","WINGS EXPRESS","United States","N"
5456,"Wings of Alaska","","K5","WAK","WINGS ALASKA","United States","N"
5457,"Wings of Lebanon Aviation","","","WLB","WING LEBANON","Lebanon","N"
5458,"Winlink","","","WIN","WINLINK","Saint Lucia","N"
5459,"Wisconsin Air National Guard","","","WAG","","United States","N"
5460,"Wisman Aviation","","","WSM","WISMAN","United States","N"
5461,"Wizz Air","","W6","WZZ","WIZZ AIR","Hungary","Y"
5462,"Wizz Air Hungary","","8Z","WVL","WIZZBUL","Bulgaria","Y"
5463,"Wondair on Demand Aviation","","","WNR","WONDAIR","Spain","N"
5464,"Woodgate Executive Air Charter","","","CWY","CAUSEWAY","United Kingdom","N"
5465,"World Airways","","WO","WOA","WORLD","United States","Y"
5466,"World Weatherwatch","","","XWW","","Canada","N"
5467,"World Wing Aviation","","","WWM","MANAS WING","Kyrgyzstan","N"
5468,"Worldspan","","1P","","","United States","N"
5469,"Worldwide Air Charter Systems","","","CSW","CHARTER SYSTEMS","Canada","N"
5470,"Worldwide Aviation Services","","","WWS","","Pakistan","N"
5471,"Worldwide Jet Charter","","","WWI","WORLDWIDE","United States","N"
5472,"Wright Air Lines","","","WRT","WRIGHT-AIR","United States","N"
5473,"Wright Air Service","","8V","WRF","WRIGHT FLYER","United States","N"
5474,"Wuhan Airlines","","","CWU","WUHAN AIR","China","N"
5475,"Wycombe Air Centre","","","WYC","WYCOMBE","United Kingdom","N"
5476,"Wyoming Airlines","","","WYG","WYOMING","United States","N"
5479,"XL Airways France","","SE","SEU","STARWAY","France","Y"
5480,"XP Internation","","","XPS","XP PARCEL","Netherlands","N"
5481,"Xabre Aerolineas","","","XAB","AERO XABRE","Mexico","N"
5482,"Xclusive Jet Charter Limited","","","XJC","EXCLUSIVE JET","United Kingdom","N"
5483,"Xerox Corporation","","","XER","XEROX","United States","N"
5484,"Xiamen Airlines","","MF","CXA","XIAMEN AIR","China","Y"
5485,"Xinjiang Airlines","","","CXJ","XINJIANG","China","N"
5486,"Xjet Limited","","","XJT","XRAY","United Kingdom","N"
5487,"Xtra Airways","","XP","CXP","RUBY MOUNTAIN","United States","N"
5490,"Yak-Service","","","AKY","YAK-SERVICE","Russia","N"
5491,"Yakolev","","","YAK","YAK AVIA","Russia","N"
5492,"Yamal Airlines","","YL","LLM","YAMAL","Russia","Y"
5493,"Yana Airlines","","","CYG","VICAIR","Cambodia","N"
5494,"Yangtze River Express","","Y8","YZR","YANGTZE RIVER","China","N"
5495,"Yellow Wings Air Services","","","ELW","YELLOW WINGS","Kenya","N"
5496,"Yemenia","","IY","IYE","YEMENI","Yemen","Y"
5497,"Yerevan-Avia","","","ERV","YEREVAN-AVIA","Armenia","N"
5498,"Young Flying Service","","","YFS","YOUNG AIR","United States","N"
5499,"Yuhi Air Lines","","","AYU","","Japan","N"
5500,"Yuzhnaya Aircompany","","","UGN","PLUTON","Kazakhstan","N"
5501,"Yuzhmashavia","","","UMK","YUZMASH","Ukraine","Y"
5504,"Z-Avia","","","RZV","ZEDAVIA","Armenia","N"
5505,"Zagros Airlines","","","IZG","ZAGROS","Iran","N"
5506,"Zaire Aero Service","","","ZAI","ZASAIR","Democratic Republic of Congo","N"
5507,"Zairean Airlines","","","ZAR","ZAIREAN","Democratic Republic of Congo","N"
5508,"Zambian Airways","","Q3","MBN","ZAMBIANA","Zambia","N"
5509,"Zambezi Airlines","","","ZMA","ZAMBEZI WINGS","Zambia","N"
5510,"Zanair","","","TAN","ZANAIR","Tanzania","Y"
5511,"Zantop International Airlines","","","ZAN","ZANTOP","United States","N"
5512,"ZAS Airlines of Egypt","","","ZAS","ZAS AIRLINES","Egypt","N"
5513,"Zenith Air","","","AZR","ZENAIR","South Africa","N"
5514,"Zenmour Airlines","","","EMR","ZENMOUR","Mauritania","N"
5515,"Zephyr Express","","","RZR","RECOVERY","United States","N"
5516,"Zhejiang Airlines","","","CJG","ZHEJIANG","China","N"
5517,"Zhetysu","","","JTU","ZHETYSU","Kazakhstan","N"
5518,"Zhez Air","","","KZH","","Kazakhstan","N"
5519,"Zhongfei General Aviation","","","CFZ","ZHONGFEI","China","N"
5520,"Zhongyuan Aviation","","","CYN","ZHONGYUAN","China","N"
5521,"Zip","","3J","WZP","ZIPPER","Canada","N"
5522,"Zimex Aviation","","C4","IMX","ZIMEX","Switzerland","N"
5523,"Zoom Airlines","","Z4","OOM","ZOOM","Canada","Y"
5524,"Zoom Airways","","","ZAW","ZED AIR","Bangladesh","N"
5525,"Zorex","","","ORZ","ZOREX","Spain","N"
5526,"Zracno Pristaniste Mali Losinj","","","MLU","MALI LOSINJ","Croatia","N"
5533,"Tyrolean Airways","","","TYR","TYROLEAN","","Y"
5556,"buzz","","UK","BUZ","","","N"
5559,"Maldivian Air Taxi","","8Q","","","Maldives","Y"
5584,"Sky Express","SkyExpress","XW","SXR","SKYSTORM","Russia","Y"
5640,"Yellow Air Taxi","","Y0","","","United States","N"
5651,"Royal Air Cambodge","","VJ","RAC","","Cambodia","Y"
5813,"Air Mandalay","","6T","","Six Tango","Myanmar (Burma)","Y"
5833,"TEA Switzerland","","","4SW","","Switzerland","N"
5905,"TAN-SAHSA","","SH","","Sierra Hotel","Honduras","N"
5982,"Air Busan","","BX","ABL","Air Busan","South Korea","Y"
6002,"TUI Airlines Belgium","now Jetairlfy","TB","TUB","BEAUTY","Belgium","N"
6182,"Arctic Air","","","AKR","Arctic Norway","Norway","N"
6183,"Braathens","Braathens SAFE","BU","BRA","Braathens","Norway","N"
6196,"Globus","","GH","GLP","","Russia","Y"
6222,"Air Kazakhstan","","9Y","KZK","Kazakh","Kazakhstan","Y"
6557,"Japan Air System","","JD","JAS","Air System","Japan","Y"
6578,"Annsett New Zealand (NZA)","","ZQ","","","New Zealand","N"
6855,"EasyJet (DS)","","DS","","","Switzerland","Y"
6856,"Rheintalflug","","","RTL","Rheintal","Austria","N"
6860,"Dan-Air London","","","DAN","","United Kingdom","N"
6862,"Fred. Olsen","","","FOF","","Norway","N"
8359,"Star Peru (2I)","","2I","","","Peru","Y"
8434,"Robin Hood Aviation","","","RHA","Sherwood","Austria","N"
8461,"Carnival Air Lines","","KW","","Carnival Air","United States","Y"
8463,"United Airways","","4H","UBD","UNITED BANGLADESH","Bangladesh","Y"
8523,"Inter European Airways","","","IEA","","United Kingdom","N"
8568,"Trans Maldivian Airways","","M8","TMW","","Maldives","N"
8576,"Fly540","","5H","FFV","SWIFT TANGO","Kenya","Y"
8745,"Transavia France","","TO","TVF","FRENCH SUN","France","Y"
8809,"Island Air (WP)","","WP","MKU","","United States","Y"
9018,"1-2-go","fly 1-2-go","OG","","","Thailand","N"
9082,"Uni Air","","B7","UIA","Glory","Taiwan","Y"
9135,"Gomelavia","","YD","","","Belarus","Y"
9225,"NordWind Airlines","NordWind Airlines","","NWS","NORDLAND","Russia","N"
9239,"Red Wings","Avialinii 400","WZ","RWZ","AIR RED","Russia","Y"
9286,"Hellenic Star Airways","","","HST","Hellenic Star","Greece","N"
9287,"BAE Systems Flight Training","","","BAZ","","Australia","N"
9335,"TUIfly (X3)","","11","","","Germany","Y"
9343,"Felix Airways","","FU","FXX","","Yemen","Y"
9344,"Kostromskie avialinii","","K1","KOQ","","Russia","Y"
9373,"Greenfly","","XX","GFY","","Spain","Y"
9531,"Tajik Air","","7J","","","Tajikistan","Y"
9541,"Air Mozambique","","TM","","","Mozambique","Y"
9577,"ELK Airways","","--","ELK","","Estonia","Y"
9620,"Gabon Airlines","","GY","GBK","GABON AIRLINES","Gabon","Y"
9626,"MCA Airlines","","","MCA","CALSON","Sweden","Y"
9656,"Maldivo Airlines","","ML","MAV","Maldivo","Maldives","Y"
9666,"Virgin Pacific","","VH","VNP","","Fiji","Y"
9764,"Zest Air","","Z2","","","Philippines","Y"
9784,"Yangon Airways","","HK","","Hotel Kilo","Myanmar (Burma)","Y"
9793,"Transport Aérien Transrégional","TAT","IJ","","","France","N"
9798,"LÍO Flugmennt","","","LIO","","Iceland","N"
9808,"Minerva Airlines","","N4","","","Italy","N"
9809,"Eastar Jet","","ZE","ESR","Eastar","South Korea","Y"
9810,"Jin Air","","LJ","JNA","Jin Air","South Korea","Y"
9811,"Wataniya Airways","","","KW1","","Kuwait","Y"
9814,"Aéris (Priv)","","SH","","","France","N"
9818,"Air Arabia Maroc","","3O","","Air Arabia","Morocco","Y"
9825,"Baltic Air lines","","B1","BA1","Baltic","Latvia","Y"
9828,"Ciel Canadien","","YC","YCC","Ciel","Canada","Y"
9829,"Canadian National Airways","","CN","YCP","CaNational","Canada","Y"
9833,"Epic Holiday","Epic Holidays","FA","4AA","Epic","United States","Y"
9838,"Indochina Airlines","","","AXC","Airspup","Vietnam","Y"
9840,"JetWind","","","JWW","Jetwind","United States","N"
9851,"Air Comet Chile","","3I","","","Chile","Y"
9853,"Nazca","","-.","","","Peru","N"
9859,"German Air Force - FLB","","","FLB","FLB","Germany","Y"
10069,"City-Air Germany","","","CIP","","Germany","N"
10094,"Voronezhskie Airlanes","","DN","","","Russia","N"
10114,"Line Blue","","L8","LBL","Bluebird","Germany","Y"
10117,"FlyLAL Charters","","","LLC","","Lithuania","Y"
10118,"Blue Sky America","","BU","BKY","","United States","N"
10119,"Texas Spirit","","XS","TXP","","United States","N"
10121,"Illinois Airways","","IL","ILW","","United States","N"
10122,"Salzburg arrows","SZA","SZ","","SZA","Austria","Y"
10123,"Texas Wings","","TQ","TXW","TXW","United States","Y"
10124,"California Western","","KT","CWS","","United States","N"
10128,"Dennis Sky","Dennis Sky Holding","DH","DSY","DSY","Israel","Y"
10224,"Zz","","ZZ","","","Belgium","Y"
10226,"Atifly","","A1","A1F","atifly","United States","Y"
10318,"Air UK","","UK","","","United Kingdom","N"
10334,"Suckling Airways","","CB","","","United Kingdom","N"
10367,"Reno Sky","","RY","","","United States","N"
10371,"Aerolineas heredas santa maria","","","SZB","","Dominican Republic","Y"
10372,"Ciao Air","","99","","","Italy","Y"
10642,"Jc royal.britannica","","","JRB","","United Kingdom","Y"
10646,"Birmingham European","","VB","","","United Kingdom","N"
10650,"Pal airlines","","5P","","","Chile","Y"
10673,"CanXpress","","C1","CA1","CAX","Canada","Y"
10674,"Danube Wings (V5)","","V5","","","Slovakia","Y"
10675,"Sharp Airlines","","SH","SHA","SHARP","Australia","Y"
10683,"CanXplorer","","C2","CAP","","Canada","Y"
10715,"Click (Mexicana)","","QA","","","Mexico","Y"
10735,"World Experience Airline","WEA","W1","WE1","WEA","Canada","Y"
10737,"ALAK","","J4","","","Russia","Y"
10738,"AJT Air International","","E9","","","Russia","N"
10739,"Air Choice One","","3E","","","United States","Y"
10740,"Tianjin Airlines","","","GCR","","China","Y"
10741,"China United","","KN","","","China","Y"
10748,"Locair","","ZQ","LOC","LOCAIR","United States","Y"
10758,"Safi Airlines","","4Q","","","Afghanistan","Y"
10765,"SeaPort Airlines","","K5","SQH","SASQUATCH","United States","Y"
10776,"Salmon Air","","S6","","","United States","Y"
10796,"Fly Illi","","IL","ILY","","United States","N"
10798,"Bobb Air Freight","","01","","","Germany","Y"
10800,"Star1 Airlines","","V9","HCW","","Lithuania","Y"
10845,"Pelita","","6D","","","Indonesia","Y"
10902,"Alpi Eagles (E8)","","E8","","","Italy","N"
10912,"Alaska Seaplane Service","","J5","","","United States","Y"
10929,"TAN","","T8","","","Argentina","N"
10945,"Enerjet","","","ENJ","ENERJET AIR","Canada","Y"
10955,"MexicanaLink","","I6","MXI","LINK","Mexico","Y"
10960,"Island Spirit","","IP","ISX","","Iceland","Y"
10969,"TACA Peru","","T0","","TACA PERU","Peru","Y"
11700,"Orbest","","","OBS","ORBEST","Portugal","Y"
11719,"Southern Air Charter","","","SOA","","Bahamas","Y"
11724,"SVG Air","","","SVG","Grenadines","Saint Vincent and the Grenadines","Y"
11726,"Air Century","","","CEY","","Dominican Republic","Y"
11731,"Pan Am World Airways Dominicana","PAWA Dominicana","7Q","","PAWA","Dominican Republic","Y"
11732,"Primera Air","","PF","","PRIMERA","Iceland","Y"
11741,"Air Antilles Express","","3S","","GREEN BIRD","Guadeloupe","Y"
11751,"Sol Lineas Aereas","","","OLS","FLIGHT SOL","Argentina","Y"
11755,"Regional Paraguaya","","P7","REP","REGIOPAR","Paraguay","Y"
11761,"VIP Ecuador","","V6","","","Ecuador","Y"
11762,"Transportes Aereos Cielos Andinos","","","NDN","ANDINOS","Peru","Y"
11763,"Peruvian Airlines","","P9","","","Peru","Y"
11765,"EasyFly","","","EFY","EASYFLY","Colombia","Y"
11767,"Polar Airlines","","ЯП","","","Russia","Y"
11794,"Catovair","","OC","","CATOVAIR","Mauritius","Y"
11795,"Andalus Lineas Aereas","","","ANU","Andalus","Spain","Y"
11798,"Air 26","","","DCD","DUCARD","Angola","Y"
11800,"Mauritania Airways","","","MTW","MAURITANIA AIRWAYS","Mauritania","Y"
11802,"CEIBA Intercontinental","","","CEL","CEIBA LINE","Equatorial Guinea","Y"
